0x676A22EA2682455d3EA49954b86398A211Bd69c6,6000.00,199450.00
0x123f3F0C6A245B919e761517DA6C29Fa90c3E477,1000.00,
0x9789cF52633Dd1cE32997093EcB014Bb3cBBdBD3,6000.00,
0xB1e2B722fD47900Da11Cccb153eEC02283d37439,5000.00,
0xF7F86C090ffd27d090D508d5209b3B6e92e26516,7000.00,
0x4D3a4A71c8c5BB0F8549eebbBa224CFcEfbc7bb6,15000.00,
0x53e85186ebF5A7d4BD06324F7b9D8B3623EF0307,10000.00,
0x91B2d0A66EdA9aE953EDba3f9D64FD35dDf65b51,8000.00,
0x3Be7Fe9be7a924A51564715A1C00d141EEB045F1,5500.00,
0x092530ca5B9Fac78706fDd1d7E0CaaBBD5eC8f60,5500.00,
0xb6C76A2840A45Ef0C1C4e2360BdB8ad9AE51F4dE,4000.00,
0x6D42D977bcb3b9068a5de11E9f027Bc62A18876D,3000.00,
0xA44dd0CF1de1C461fDE0B7B92C374789B59784C9,2500.00,
0xCe6D6192094332901120136Cf873C2a18E0a5F78,1500.00,
0x329f4435E0F22899b733756c71AA12C1004146B1,1000.00,
0x381383f76FbbfEc2A12E98C4c4aEC96428E0E628,1000.00,
0xd89d5230E4BBf84782BFE32719720d5c68aa7418,1000.00,
0x5a4AC9DF62415f073e984DB58Dfe21e14EB8903F,1000.00,
0x9414C3c1601256C9bD1A381eaB5EF0097188A13F,1000.00,
0xafC774956EC83620fcB3Dcbf610c0cDDe742DE62,1000.00,
0xfC6E278014C5FE42dE465Eb16E902dDA6ebBef42,1000.00,
0x7EeF7389Cb93842E2BDB574211eD4984F68Ae6F9,1000.00,
0x67D0bd8aac1495c85b17b79a229913d67309b06D,1000.00,
0x07D3C85143E8F744ba365F761076DB988f9E2E51,1000.00,
0x368d493300Eaac2A4D90D8365C584ccFf0abb3d4,1000.00,
0x66EbE37Afc4d3EC56ca026397706d3384E34bFDD,1000.00,
0x677B24C03686b98ecFa5fd45e07b65c184c56D3C,1000.00,
0xAf1AdDe5da3b4252cA20F0B885610b8250b34394,1000.00,
0x96765D79A3B8C42CEDbbf6770E7B845E8b424010,1000.00,
0x1D932E6489B5e4091eE078db497799237b354191,1000.00,
0xE0c3a3e9Ad7Cc7Dd11b72d0fC049Ce5D685BaF9D,1000.00,
0xf654702512048403452ce3fdea270ec1b43d9040,1000.00,
0x411D4154c1Ad7ACB6c6d7BEe4A9bbe5159a18cC2,1000.00,
0x4794dfa9b6d7cf43b5a5d4af10ccc42da91822c2,1000.00,
0x004c01bf15caC0f93b1eA7a24f416b0dAF3cDCef,650.00,
0x0317926f16B286e683A06F719D3c332Db128E3d8,650.00,
0x04136d1730202628eA1eDd0b9eD1D423A09d451d,650.00,
0x086FFC5dF201cad652c310358E693B80aDB5E2CE,650.00,
0x0a922472F35a8Ba5ca3aE96FE3eC8e67023d29e6,650.00,
0x0AB1953b5aD8C1e2a9e251b9804a38e10eD96cE8,650.00,
0x0b0b191fe5f328a042b17E702125989271BBB077,650.00,
0x0C1633e0BA164a9DEf56d86d7c46afCBe4d28a77,650.00,
0x143E5867163967Fb0032F0F20D63C824D7C2f3de,650.00,
0x15303A732263207cC26BbD3493e4F33bC004a290,650.00,
0x1a3F6667a873bDD7e7b4Deb44045a824C5a105d8,650.00,
0x1D932E6489B5e4091eE078db497799237b354191,650.00,
0x20F976206F66EF58cd27D2D11379a0666Acd2323,650.00,
0x21c69AB0962FAbd811b1f376eF85F5CAE5317eb2,650.00,
0x21D81d38F4fBbF3BAA82E1B49eC511C0E04E98f3,650.00,
0x22721ff5b99c506a34c96fbc5b8f0b7881f31313,650.00,
0x25659eEfd7caE21566a257420bBcB0C8317Ef94f,650.00,
0x280DB9F40180D2B901A52Fc579a7effaD36481bB,650.00,
0x287C3AF8F931cC50E4FC2F62F2Fbd9673F035ed6,650.00,
0x28beb6Fd342F7F41c0eBe086F78e43468c7A25C1,650.00,
0x296897C5b419C2217719dc699d244e595d675d07,650.00,
