0x205c211A68E0b8C1a97D61b0B09099231b3C160D,9000.00,764943.00
0x960cC811e5eF36760f5c679AF90e821B10385e04,20000.00,
0x553dE6c52CA165f63196b5dD80817f8636d029AC,40000.00,
0xeFC05B0D0C8bE8D4Cb3a220ef582E9f7E6FBCd00,7000.00,
0x3f4d0a6654c8365B42DcAa8AA92d9034e2A6141f,10000.00,
0x2BeAF7d6B07Da1F56628Ce274eFf30fEEafD48b6,5555.00,
0x849D046dfb65E7Bd680F5022613c1C8Ae9a52367,10000.00,
0x3c5B25331C30937ac324D3F20Af0CAA70e645588,10000.00,
0xE763A714a1272E9F20B979a24eB0f12C243455af,40000.00,
0x23aF8Ae39BFdF6bf0AeeB849D6E60C8e5a342CC4,33333.00,
0x440dc98AAE2B8954EA5893021bb84891a066Ab39,250.00,
0xb4C6d0fA9790cb29a9aaDf0bEcf87b6aEe8de1ed,250.00,
0x482AFf71e1dc930D9233B90f24Af12B828480B14,250.00,
0xf9277cd89FaC02A75E23aF9Ff29D5fb4F3c968db,250.00,
0xCa9061Ae96f2728259E328AEda513270532FC43d,555555.00,
0x0b9a1e5A609B3d00301083a8f098A11E51F2C013,10000.00,
0x96385f2c9Cc42993482FDc6BbC59d6b92D6c42e0,7500.00,
0x15BAD1f68528930BDe9fe0394c3fF601e0367576,500.00,
0xaF37028ae42D0dA6048903d315F25DF2a2481D93,500.00,
0xCbeCB9D7E0a6A0B7dec323dba6a633601Aa6B27C,500.00,
0xd164984268bC6e81Ce9a5109C955b96E4edBEE89,500.00,
0x401b66D13B29A29aa488972d6c0cE0e2C3cDB179,500.00,
0x0f9eC65894d2AD85E31E983e7d70a90a289b6CE0,500.00,
0x6154a36bb3F40d2405437CD95D423c787857FF63,500.00,
0x3109F73A87c7570FFed4224c5511E7D1147C142A,500.00,
0xA0aB6F3A30E1C506E2c140900E391CA2425a6Daa,500.00,
0xAFfF98f3e155F15f4360361A1f576998DD2B30A2,500.00,
0xD566aC39D3A5c9F27D54085e8a64Ea69D643a9E3,500.00,
0xe8bB7407A2A675F2A5A40e39B09C872360F3e571,500.00,
